upstox_ikey
BSE_EQ|IN001043C032
BSE_EQ|IN001044C030
BSE_EQ|IN001045C037
BSE_EQ|IN001046C035
BSE_EQ|IN001047C025
BSE_EQ|IN001048C023
BSE_EQ|IN001049C021
BSE_EQ|IN001129C021
BSE_EQ|IN001130C029
BSE_EQ|IN001133C023
BSE_EQ|IN001134C013
BSE_EQ|IN001135C010
BSE_EQ|IN001136C018
BSE_EQ|IN001137C016
BSE_EQ|IN001138C014
BSE_EQ|IN001138C022
BSE_EQ|IN001139C012
BSE_EQ|IN001139C020
BSE_EQ|IN001140C010
BSE_EQ|IN001140C028
BSE_EQ|IN001141C018
BSE_EQ|IN001142C016
BSE_EQ|IN001142C024
BSE_EQ|IN001143C014
BSE_EQ|IN001144C012
BSE_EQ|IN001144C020
BSE_EQ|IN001145C019
BSE_EQ|IN001146C017
BSE_EQ|IN001147C015
BSE_EQ|IN001148C013
BSE_EQ|IN001149C011
BSE_EQ|IN001150C019
BSE_EQ|IN001151C017
BSE_EQ|IN001152C015
BSE_EQ|IN001153C013
BSE_EQ|IN001154C011
BSE_EQ|IN001155C018
BSE_EQ|IN001156C016
BSE_EQ|IN001157C014
BSE_EQ|IN001158C012
BSE_EQ|IN001159C010
BSE_EQ|IN001160C018
BSE_EQ|IN001161C016
BSE_EQ|IN001162C014
BSE_EQ|IN001163C012
BSE_EQ|IN001164C010
BSE_EQ|IN001165C017
BSE_EQ|IN001166C015
BSE_EQ|IN001167C013
BSE_EQ|IN001168C011
BSE_EQ|IN001169C019
BSE_EQ|IN001170C017
BSE_EQ|IN001171C015
BSE_EQ|IN001172C013
BSE_EQ|IN001173C011
BSE_EQ|IN001173P013
BSE_EQ|IN001174P011
BSE_EQ|IN001226C033
BSE_EQ|IN001226C058
BSE_EQ|IN001226C074
BSE_EQ|IN001227C031
BSE_EQ|IN001227C049
BSE_EQ|IN001227C056
BSE_EQ|IN001227C072
BSE_EQ|IN001228C039
BSE_EQ|IN001228C047
BSE_EQ|IN001228C054
BSE_EQ|IN001229C037
BSE_EQ|IN001229C052
BSE_EQ|IN001230C035
BSE_EQ|IN001230C043
BSE_EQ|IN001230C050
BSE_EQ|IN001230C076
BSE_EQ|IN001230C092
BSE_EQ|IN001231C033
BSE_EQ|IN001231C058
BSE_EQ|IN001232C031
BSE_EQ|IN001232C049
BSE_EQ|IN001232C056
BSE_EQ|IN001233C047
BSE_EQ|IN001234C037
BSE_EQ|IN001234C045
BSE_EQ|IN001234C052
BSE_EQ|IN001235C034
BSE_EQ|IN001236C032
BSE_EQ|IN001239C044
BSE_EQ|IN001240C034
BSE_EQ|IN001241C032
BSE_EQ|IN001242C071
BSE_EQ|IN001243C061
BSE_EQ|IN001244C051
BSE_EQ|IN001245C041
BSE_EQ|IN001247C047
BSE_EQ|IN001248C045
BSE_EQ|IN001249C043
BSE_EQ|IN0020010081
BSE_EQ|IN0020020106
BSE_EQ|IN0020020247
BSE_EQ|IN0020030022
BSE_EQ|IN0020040039
BSE_EQ|IN0020042050
BSE_EQ|IN0020050012
BSE_EQ|IN0020060045
BSE_EQ|IN0020060078
BSE_EQ|IN0020060086
BSE_EQ|IN0020070036
BSE_EQ|IN0020070044
BSE_EQ|IN0020070069
BSE_EQ|IN0020070077
BSE_EQ|IN0020080050
BSE_EQ|IN0020100031
BSE_EQ|IN0020110055
BSE_EQ|IN0020110063
BSE_EQ|IN0020120039
BSE_EQ|IN0020120062
BSE_EQ|IN0020130053
BSE_EQ|IN0020130079
BSE_EQ|IN0020140011
BSE_EQ|IN0020140052
BSE_EQ|IN0020140060
BSE_EQ|IN0020140078
BSE_EQ|IN0020150028
BSE_EQ|IN0020150044
BSE_EQ|IN0020150051
BSE_EQ|IN0020150069
BSE_EQ|IN0020150077
BSE_EQ|IN0020160019
BSE_EQ|IN0020160035
BSE_EQ|IN0020160068
BSE_EQ|IN0020160092
BSE_EQ|IN0020160100
BSE_EQ|IN0020160118
BSE_EQ|IN0020170026
BSE_EQ|IN0020170042
BSE_EQ|IN0020170174
BSE_EQ|IN0020180033
BSE_EQ|IN0020180249
BSE_EQ|IN0020180314
